"","logFC","logCPM","F","PValue","FDR","Expression"
"AC008481",0.129313492927288,1.08399480345303,0.0448301047181008,0.834488919688324,0.928017330250194,"Not DE"
"ZNF573",-0.0582377578809427,0.386466505337707,0.0447474481992829,0.834639197193711,0.928114777603036,"Not DE"
"MAN1B1",0.0481174585834554,7.24879520784626,0.0446894770025457,0.834744681118797,0.92816240382,"Not DE"
"AQP4",0.104782175651023,1.65601631033137,0.0446177670862063,0.834875263050999,0.928237927562106,"Not DE"
"RUFY1",0.0252614235858369,5.38786224234766,0.0445817680864516,0.834940857726703,0.928241190721455,"Not DE"
"H3P16",-0.106232138781337,2.22667411684974,0.0444785967759622,0.835129002461632,0.928380687563156,"Not DE"
"SIX3",-0.104239110542867,1.26753555831275,0.0442924187586717,0.835469098262299,0.928615622114037,"Not DE"
"EAPP",0.0419321984960247,4.88145600238922,0.0442730915353897,0.835504446580778,0.928615622114037,"Not DE"
"PNN",0.0398204689793733,5.94497113252664,0.0442162819247967,0.835608394679128,0.928615622114037,"Not DE"
"GLI2",0.0563604942247602,5.01455692956362,0.0441985330658842,0.835640885200304,0.928615622114037,"Not DE"
"AC209007",-0.100352464916527,-0.0242177960973585,0.0441914987469941,0.835653763899165,0.928615622114037,"Not DE"
"STRADA",0.0538670416875532,1.94547495304323,0.0441066518462155,0.835809189398078,0.928718671747909,"Not DE"
"LINC00565",-0.062848922733482,2.20455157841292,0.0440623475129361,0.83589040977538,0.928739258262393,"Not DE"
"DHFR",-0.0337143708645704,2.47116710784601,0.0439410382367197,0.836113017390646,0.928916922125771,"Not DE"
"RPL17P36",0.0915297660521736,1.90898394632792,0.0438739095915859,0.836236339438882,0.928964208462593,"Not DE"
"RHEB",-0.0287610871795551,5.68645097431006,0.0437940992078131,0.836383087589906,0.928964208462593,"Not DE"
"UBE2D3P1",-0.0896246268030463,2.63412911101269,0.0437850041464673,0.836399819644364,0.928964208462593,"Not DE"
"KIF23",0.049191242985504,3.68257965118072,0.0437814200825785,0.836406413694753,0.928964208462593,"Not DE"
"NUP107",-0.0352486823125717,4.20360392455287,0.0436805022328053,0.836592200888695,0.929100896916196,"Not DE"
"PKNOX1",0.027768346774999,4.27685524389023,0.0435855190385141,0.836767267678979,0.929112322733646,"Not DE"
"HSBP1P1",-0.107638117526119,0.632467229456062,0.0435639063669393,0.836807130587687,0.929112322733646,"Not DE"
"APOL3",0.0867071517948208,1.77324687810338,0.0435473425825282,0.836837688212063,0.929112322733646,"Not DE"
"EIF5",-0.0331049487931091,7.40590767654425,0.0435388472285816,0.83685336318584,0.929112322733646,"Not DE"
"AL512599",-0.136719395481953,1.6931589065651,0.0434111881468912,0.837089102731732,0.929200217261815,"Not DE"
"MOGS",0.0499451167203449,6.29337629296715,0.0433932445175177,0.837122267075034,0.929200217261815,"Not DE"
"TYW1",-0.0293080543860533,3.82569960205706,0.0433500352907583,0.837202158029677,0.929200217261815,"Not DE"
"VSIR",-0.0887494093410574,5.52972331763864,0.0432993264842836,0.837295968310496,0.929200217261815,"Not DE"
"PPARGC1B",0.0469373006394578,1.77442563291925,0.0432788207050041,0.8373339198988,0.929200217261815,"Not DE"
"ALG1L15P",-0.1577371862539,0.0634531754996985,0.0432541317305426,0.837379626113666,0.929200217261815,"Not DE"
"CAAP1",-0.029904748791035,3.65687827757869,0.0432265480560562,0.837430707360611,0.929200217261815,"Not DE"
"LRFN5",-0.101841300287761,0.12364740670697,0.0432121797703696,0.837457322237465,0.929200217261815,"Not DE"
"LINC01504",0.0836212934290313,0.342139210317387,0.0430162282191949,0.837820752794169,0.929200217261815,"Not DE"
"LRRFIP1",0.0325987898916894,6.84123888993111,0.0430071741697744,0.8378375661931,0.929200217261815,"Not DE"
"RPS2P5",0.0598984606956289,7.16207151295877,0.0429971027759858,0.837856270976976,0.929200217261815,"Not DE"
"FO393411",0.0983800020662312,5.0441421466041,0.0429802201649959,0.837887630818967,0.929200217261815,"Not DE"
"EEF1A1P33",0.0997134641406155,-0.0602043054213404,0.0429749220525704,0.837897473512717,0.929200217261815,"Not DE"
"EIF4A1P7",-0.126380579532245,0.185265312671165,0.0429711714689507,0.83790444163151,0.929200217261815,"Not DE"
"PHF12",0.0302737181343361,5.03266828179001,0.0429279197161198,0.837984820993851,0.929200217261815,"Not DE"
"SLX9",-0.0978912642570779,-0.183023454624727,0.0428748029800944,0.838083591425346,0.929200217261815,"Not DE"
"DLSTP1",-0.118454811668848,1.74596147832757,0.0428692561544904,0.838093909418939,0.929200217261815,"Not DE"
"AC023906",0.0834767948609399,0.4026361710061,0.0428490990230096,0.838131410820989,0.929200217261815,"Not DE"
"GATC",0.0296720313968122,4.50775724242387,0.0428322680088712,0.83816273119874,0.929200217261815,"Not DE"
"RHOQP1",0.0925858483042651,-0.0645695385621081,0.0428192184165785,0.838187019256759,0.929200217261815,"Not DE"
"AL139095",0.0988706635573206,4.20137972276631,0.042765916157133,0.838286266242078,0.929214153498438,"Not DE"
"RGS4",0.0715862237742991,7.92764664959455,0.0427451007953737,0.838325041278967,0.929214153498438,"Not DE"
"MYH15",-0.105704708009856,1.1057039932828,0.0427043170280303,0.838401042242826,0.929228867259107,"Not DE"
"GMPSP1",0.11504555101799,-0.0975022496735403,0.0426580233521879,0.838487356937551,0.929255009027671,"Not DE"
"DAP3P2",-0.103250251493452,-0.0359157445303903,0.0424719278042626,0.838834827265962,0.929570551400207,"Not DE"
"SGK3",0.0333047982905142,2.99661497534321,0.0424125199189938,0.838945918724618,0.929574969599077,"Not DE"
"SCLY",-0.0618091878989298,1.1748291101633,0.0424026870965404,0.838964313726182,0.929574969599077,"Not DE"
"SRPRB",0.029780668457451,6.19850410608269,0.0423688943763142,0.839027549302238,0.929575507842597,"Not DE"
"CFL1P5",0.101377556276871,1.28919402952725,0.0422520302553365,0.839246437845084,0.929712534126253,"Not DE"
"NEK10",-0.0556753603861598,2.41855426622719,0.0422148881426207,0.839316071859067,0.929712534126253,"Not DE"
"ARHGAP44",-0.0928578220277753,0.671644988289684,0.0422023928102008,0.839339505292595,0.929712534126253,"Not DE"
"LMNTD2",0.0755975964751235,0.364691707421785,0.0421197875653975,0.839494512317006,0.929814706950589,"Not DE"
"AC010326",-0.0383505467347153,2.60021152182805,0.042056862528931,0.839612696367762,0.92985655412823,"Not DE"
"RNLS",-0.0404155772884941,2.84746956684265,0.0419877988607389,0.839742516133649,0.92985655412823,"Not DE"
"ARMC7",-0.0311395019204149,3.46457482736116,0.0419758338344342,0.839765018255964,0.92985655412823,"Not DE"
"AC006210",-0.112698258801824,0.611120539912528,0.0419016828298211,0.839904545667145,0.92985655412823,"Not DE"
"SHC1P2",0.106600653923697,0.898442518574615,0.0418630891978796,0.839977216983474,0.92985655412823,"Not DE"
"BUB3P1",-0.173536369104467,-0.0998630361890219,0.0417787488738425,0.840136150540033,0.92985655412823,"Not DE"
"TTYH2",-0.0568587006673718,2.50841043685354,0.0417742177868498,0.840144693800432,0.92985655412823,"Not DE"
"FBXL13",0.112751918558931,0.0168413647323494,0.0417714222503736,0.840149964961451,0.92985655412823,"Not DE"
"TUBB6",0.039662636159814,8.92860301160699,0.0417516990702382,0.840187159499108,0.92985655412823,"Not DE"
"HNRNPABP1",-0.112853846673569,0.45499870081471,0.041726466151649,0.840234757831768,0.92985655412823,"Not DE"
"RPL3P3",-0.0923576971491129,0.820414855742496,0.0417002206001093,0.840284282293861,0.92985655412823,"Not DE"
"BABAM2",-0.030291134152216,4.53478588366494,0.041699564899766,0.840285519786324,0.92985655412823,"Not DE"
"SEC22B2P",-0.142063409026294,0.764404365273101,0.0415245900336401,0.840616110638235,0.930152902823036,"Not DE"
"CSTF1",0.0250678154793349,4.48957954479769,0.0414330711738646,0.840789312424824,0.930274932840112,"Not DE"
"DNAJA2",-0.0239835655823481,5.91250173661142,0.0413601355862619,0.840927487862011,0.930274932840112,"Not DE"
"MLKL",-0.0504268241871629,3.23905563607435,0.0413182713770622,0.841006856439163,0.930274932840112,"Not DE"
"TBL1X",0.0260439952299643,4.7968835290432,0.041300921823112,0.841039761016811,0.930274932840112,"Not DE"
"EIF2AK4",-0.0228715385332182,6.83979166871543,0.0413005959799246,0.841040379068963,0.930274932840112,"Not DE"
"PAX8",-0.103527380744287,1.59246071251643,0.0412023844354966,0.84122678061489,0.930351427336247,"Not DE"
"JPH1",0.0499100699786167,2.71651531886579,0.041165213961145,0.841297389122748,0.930351427336247,"Not DE"
"AC008840",0.081153253468473,0.123059536092444,0.04114294003899,0.841339716285564,0.930351427336247,"Not DE"
"FASTKD2",-0.031423925262087,4.98888579521761,0.0411064359713012,0.841409110864561,0.930351427336247,"Not DE"
"RPL4P2",0.0800100059361469,1.28837658606309,0.0410689987936346,0.84148031268598,0.930351427336247,"Not DE"
"TAF4B",-0.0431548588556136,1.33309856927776,0.0410630698416249,0.841491592072731,0.930351427336247,"Not DE"
"SLC9A9",-0.0558132292658679,1.31955197466684,0.04103282111691,0.841549151228953,0.930351427336247,"Not DE"
"RBBP8",-0.0422203187654002,4.00931064670114,0.0408919217526295,0.841817555357024,0.930525174475082,"Not DE"
"OTUD4P1",-0.109760987714807,0.0912499646349221,0.0408685595429973,0.841862105431749,0.930525174475082,"Not DE"
"TCEAL8",0.0350586448557358,5.60251525006388,0.0408514419624541,0.841894755872116,0.930525174475082,"Not DE"
"HSPBAP1",0.0497452037909382,2.12631806467488,0.0407329907134062,0.842120888063044,0.930705672617572,"Not DE"
"RGMA",0.139800616742766,0.214750264399201,0.0404481218375734,0.842666131419035,0.931238796780424,"Not DE"
"IL18BP",0.0500730035345134,2.46643362936453,0.0403624609334122,0.842830478869808,0.93134123869525,"Not DE"
"CNN3P1",-0.146364982598873,-0.427792067721648,0.0403025779880978,0.84294547717862,0.93134123869525,"Not DE"
"KAT14",-0.022676511077339,4.00250936433667,0.0402583148181826,0.843030536750937,0.93134123869525,"Not DE"
"GABRB3",-0.181747202544556,0.743905120700748,0.0402543625420686,0.843038134123654,0.93134123869525,"Not DE"
"TOMM40L",0.0335258959321912,4.18753726854087,0.0402146680159296,0.843114459597512,0.93134123869525,"Not DE"
"EVC",-0.0285988144615154,6.90479512216784,0.0402034464638952,0.843136043751991,0.93134123869525,"Not DE"
"ZNF433-AS1",-0.0574153203572314,1.40749939123392,0.0401022484211635,0.843330835647121,0.93143246896978,"Not DE"
"YJEFN3",0.0825568769948209,0.496606157251685,0.0400952146805,0.843344384115814,0.93143246896978,"Not DE"
"KYNU",0.119435245460489,2.22365730564436,0.0400500613719556,0.843431388421938,0.931459116451662,"Not DE"
"HNRNPA1P7",0.0862257636649977,3.63698055299232,0.0398235656278157,0.843868588101425,0.931853794945551,"Not DE"
"PLRG1",-0.0301136204372588,6.01246833303923,0.0397813468171263,0.843950225228229,0.931853794945551,"Not DE"
"GUSBP11",-0.0522456289921048,2.38530893833787,0.0397402618059879,0.84402971330052,0.931853794945551,"Not DE"
"GOT2",0.0216150016081627,6.81691075394096,0.0397248311887987,0.844059578309847,0.931853794945551,"Not DE"
"NUDT10",-0.0946618739561476,0.00357405398637063,0.0397022541326831,0.844103285700982,0.931853794945551,"Not DE"
"C17orf75",-0.0401431550447744,3.13279275168861,0.0396552660225621,0.844194292482106,0.931884817349472,"Not DE"
"ATP8B3",0.0690664263992226,1.16622092119715,0.039313175065888,0.844858555318174,0.932547649873953,"Not DE"
"SRSF4",-0.0279666168382045,5.5056064738098,0.0392636958137422,0.844954881525459,0.932547649873953,"Not DE"
"RETREG1",-0.0857606139806038,0.399788428486014,0.039227957299652,0.845024496576272,0.932547649873953,"Not DE"
"AC090197",0.0707212054389838,0.686524355581966,0.0391867309633747,0.845104842377925,0.932547649873953,"Not DE"
"LINC00909",0.0421778782148889,2.58028328515176,0.0391843394723164,0.8451095044929,0.932547649873953,"Not DE"
"LRP5",0.0515782554168371,7.32559557839617,0.0390210340084867,0.845428212983856,0.932795531472941,"Not DE"
"KPNA2",-0.0351794456199667,7.02060717092577,0.0389999228420966,0.845469464371788,0.932795531472941,"Not DE"
"RGS9",-0.0704976789075464,0.256296424441219,0.0389392199633379,0.845588143074976,0.932795531472941,"Not DE"
"LINC02535",-0.0906936867335155,0.0332106419429116,0.0389216294328173,0.845622551878324,0.932795531472941,"Not DE"
"KDM6B",0.054185834749947,4.44259470965494,0.0389081216795952,0.8456489798624,0.932795531472941,"Not DE"
"FUS",0.033567561250385,6.98890899196665,0.0388107458965992,0.845839637488259,0.93290518205352,"Not DE"
"AC087500",-0.0730417638764219,0.252899398887968,0.0387930380425592,0.845874335449094,0.93290518205352,"Not DE"
"ZNF224",0.0375222426614956,3.77388847234486,0.0386959529748196,0.846064717086217,0.933013232759027,"Not DE"
"NKAPD1",-0.0298850114666092,4.6045854409308,0.0386788558938483,0.846098269804561,0.933013232759027,"Not DE"
"MTERF1",-0.0406540262854159,2.82172432241941,0.0386161767251404,0.846221342606959,0.933063206212277,"Not DE"
"RPS4X",0.0288800248031333,9.61013219003057,0.0385916355301198,0.846269558435814,0.933063206212277,"Not DE"
"CCT5P1",-0.0877861340896205,1.46814620498476,0.0384737979627041,0.846501295149884,0.933139172539647,"Not DE"
"RDX",-0.0289327381917605,6.07038323895831,0.0384679211252457,0.846512862065858,0.933139172539647,"Not DE"
"NPM1P18",-0.107036172520559,0.0393799670015831,0.0384593163204319,0.846529799883337,0.933139172539647,"Not DE"
"RPL35AP21",0.113070705933513,1.19026787341634,0.0384285281984351,0.846590419801057,0.933139172539647,"Not DE"
"ABLIM1",-0.0835993171507691,4.65601233680624,0.0383204305441943,0.846803457726892,0.933259513142083,"Not DE"
"ANXA6",-0.0296386963552159,9.65088889212637,0.0383092065578775,0.846825595764539,0.933259513142083,"Not DE"
"RPL5P12",-0.0894131013401845,0.262949410934405,0.038148144781377,0.847143644080362,0.933513629204797,"Not DE"
"SASH1",0.0292770479401039,5.68334018913453,0.0381286396846502,0.847182208115924,0.933513629204797,"Not DE"
"C1orf131",0.0377844149691233,2.90820300952371,0.0380101938908763,0.847416610986436,0.933626032017405,"Not DE"
"ANKRD10-IT1",0.0685010832499997,0.979310609602263,0.0379810505566474,0.847474343508311,0.933626032017405,"Not DE"
"SPIN3",-0.0327474690677574,2.92933719771108,0.0379553892092144,0.847525197336227,0.933626032017405,"Not DE"
"RPL5P24",0.119493247782247,0.457526948940227,0.0379497834541647,0.847536308800463,0.933626032017405,"Not DE"
"IGFBP2",-0.104312990880906,2.6937952686373,0.0378929577458142,0.847648994251898,0.933680734690135,"Not DE"
"ZNRD1ASP",-0.0451037595215423,1.77811295378016,0.0377483590051346,0.847936130537754,0.933927571582624,"Not DE"
"RNF141",-0.0394349199431745,5.29714062974865,0.0376111730380454,0.848209075928974,0.934100927055243,"Not DE"
"ALKBH1",-0.0353529321093865,3.02422719573649,0.0375860726810761,0.848259071600177,0.934100927055243,"Not DE"
"ZNF440",-0.0306745188733575,2.92389349398991,0.0375443658419393,0.848342182963234,0.934100927055243,"Not DE"
"EIF3FP3",-0.0778454175761794,4.27371219428399,0.0375425786739512,0.848345745416582,0.934100927055243,"Not DE"
"NPM1P32",0.0874182248970742,0.25252489076208,0.0375038866140937,0.848422893897475,0.934116443715882,"Not DE"
"ADH5P4",-0.101345379691733,2.83557683778809,0.0374681170150297,0.848494252056712,0.93412558338051,"Not DE"
"AC016747",0.0293466800504042,3.63328749482899,0.0374191948126292,0.848591906196447,0.934163669346375,"Not DE"
"NDUFB1",0.0294909824962577,4.60484939162677,0.0373804004115924,0.848669391294159,0.934179548419652,"Not DE"
"TFB2M",-0.0320018469769321,3.85986427564015,0.0373069148760456,0.848816280546578,0.934181602047357,"Not DE"
"AC098859",0.10288183801013,0.68266517245944,0.0372934049750709,0.848843301660941,0.934181602047357,"Not DE"
"TPGS2",0.0217930952136745,6.9596033243122,0.0372723143782404,0.848885495072392,0.934181602047357,"Not DE"
"CDK5RAP3",0.053080534599128,2.19142888813322,0.037252280428917,0.848925586065844,0.934181602047357,"Not DE"
"ACTG1P20",-0.123407055775637,3.71682316343822,0.037221821464093,0.848986560575373,0.934181602047357,"Not DE"
"HMGN3",0.0351243174294082,4.46428953027755,0.03714155882451,0.849147359208576,0.934289139877886,"Not DE"
"RPS20P14",0.069603683738022,3.03640527312144,0.0370263623436161,0.84937846028067,0.934474007471061,"Not DE"
"IKZF5",-0.0342536408714762,3.37465331969122,0.0368747685334756,0.849683149582413,0.93473980231055,"Not DE"
"CDADC1",0.0348433741180865,2.48230259539692,0.0368330440434302,0.849767126001309,0.934741478401441,"Not DE"
"LINC00265",0.0477620249795367,0.668915028497753,0.0368088537234304,0.849815835055372,0.934741478401441,"Not DE"
"EFHC1",0.0302095358381195,4.09947359267875,0.0367799936736838,0.849873968718037,0.934741478401441,"Not DE"
